[2019-08-15T14:28:09]: [System] bd [0] ch [2] par [IMonH] val [533.9]; 
[2019-08-15T14:28:10]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:10]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:28:12]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:28:13]: [System] bd [0] ch [2] par [IMonH] val [533.9]; 
[2019-08-15T14:28:14]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:16]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:28:17]: [System] bd [0] ch [2] par [IMonH] val [533.9]; 
[2019-08-15T14:28:19]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:28:19]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:28:20]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:22]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:28:22]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:23]: [System] bd [0] ch [1] par [VMon] val [5000.2]; 
[2019-08-15T14:28:25]: [System] bd [0] ch [1] par [VMon] val [5000.4]; 
[2019-08-15T14:28:28]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:28:29]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:32]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:28:34]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:46]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:28:47]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:54]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:28:55]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:28:57]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:28:58]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:08]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:29:10]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:12]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:29:13]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:19]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:29:20]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:29]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:29:30]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:30]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:29:31]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:33]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:29:33]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:42]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:29:45]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
